,client_code,KRA YN,IsKarvy,cm_sex,IncomePA,IsDormant,E2Channel,age,months_since_last_login,months_since_last_futures_trade,months_since_last_options_trade,months_since_last_intraday_trade,months_since_last_delivery_trade,THV,ALB,Z20,total_logins_one_year,total_trades_one_year,target
167669,87542873,Y,0.0,M,<=1L,N,CAT,21.0,0.2216156154662845,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,0.82,1.0,93.0,3.0,0.0
167742,PARA2308,N,0.0,M,<=1L,N,Franchisee,27.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,694.0,1156.35,1.0,135.0,3.0,0.0
167773,81598303,N,0.0,M,<=1L,N,CAT,21.0,0.9115681812273884,132.0,132.0,132.0,1.1086974857305611,0.0,2.15,1.0,5.0,2.0,0.0
167784,92094965,N,0.0,M,5_10L,N,CAT,28.0,0.8787132971435264,132.0,132.0,132.0,1.0758426016466989,0.0,8.1,1.0,4.0,2.0,0.0
167830,UMANANRE,N,1.0,M,5_10L,N,Franchisee,121.0,0.2544704995501466,132.0,132.0,1.1086974857305611,132.0,0.0,7.77,1.0,3865.0,906.0,0.0
167836,KS210011,Y,0.0,M,5_10L,N,Franchisee,31.0,0.2544704995501466,132.0,132.0,132.0,1.1086974857305611,0.0,0.9,1.0,705.0,12.0,0.0
167909,11160744,N,0.0,M,5_10L,N,CAT,20.0,1.0101328334789748,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,0.12,1.0,6.0,4.0,0.0
167915,12251519,N,0.0,M,<=1L,N,CAT,21.0,0.6158742244726296,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,4.98,1.0,5.0,3.0,0.0
167934,14601649,Y,0.0,M,<=1L,N,CAT,22.0,0.2873253836340088,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,4.16,1.0,17.0,3.0,0.0
167954,17328906,Y,0.0,M,<=1L,N,CAT,34.0,0.5830193403887676,132.0,132.0,132.0,1.1086974857305611,0.0,1.54,1.0,24.0,2.0,0.0
168011,24317491,N,0.0,M,5_10L,N,CAT,23.0,1.0758426016466989,132.0,132.0,132.0,1.1086974857305611,0.0,-47.95,1.0,2.0,6.0,0.0
168078,32975136,N,0.0,M,<=1L,N,CAT,18.0,0.9115681812273884,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,20.79,1.0,10.0,3.0,0.0
168114,37280422,N,0.0,M,5_10L,N,CAT,18.0,0.2873253836340088,132.0,132.0,132.0,1.1086974857305611,0.0,4.17,1.0,33.0,2.0,0.0
168158,42387374,N,0.0,M,<=1L,N,CAT,22.0,0.9444230653112506,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,5.12,1.0,6.0,3.0,0.0
168165,42830543,Y,0.0,M,<=1L,N,CAT,46.0,0.4515998040533192,132.0,132.0,132.0,1.1086974857305611,0.0,56.46,1.0,4.0,2.0,0.0
168268,53503776,Y,0.0,M,<=1L,N,CAT,25.0,1.1086974857305611,132.0,132.0,132.0,1.1086974857305611,0.0,-40.07,1.0,4.0,2.0,0.0
168317,59720510,Y,0.0,M,<=1L,N,CAT,32.0,0.3530351518017329,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,18.73,1.0,63.0,5.0,0.0
168389,70281356,Y,0.0,M,<=1L,N,CAT,26.0,0.2216156154662845,132.0,132.0,132.0,1.1086974857305611,0.0,-31.71,1.0,8.0,2.0,0.0
168403,71400669,N,0.0,M,<=1L,N,CAT,31.0,0.9772779493951128,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,0.0,1.0,48.0,9.0,0.0
168404,71416028,N,0.0,M,5_10L,N,GL Investments,35.0,0.6158742244726296,132.0,132.0,132.0,0.9115681812273884,0.0,250.67,1.0,16.0,2.0,0.0
168472,81309465,N,0.0,M,<=1L,N,Franchisee,43.0,0.6158742244726296,132.0,132.0,132.0,1.1086974857305611,0.0,1898.65,1.0,25.0,3.0,0.0
168473,81331950,N,0.0,M,<=1L,N,CAT,24.0,0.9115681812273884,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,4.19,1.0,50.0,17.0,0.0
168490,83920218,N,0.0,M,<=1L,N,CAT,20.0,1.0429877175628368,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,43.28,1.0,9.0,3.0,0.0
168568,96574628,N,0.0,M,<=1L,N,Banca,32.0,0.1559058472985603,132.0,132.0,132.0,1.1086974857305611,0.0,338.32,1.0,71.0,2.0,0.0
168711,NDKUMAR2,N,0.0,M,1_5L,N,CAT,31.0,1.1086974857305611,132.0,132.0,19.90169118169968,1.1086974857305611,0.0,700.65,1.0,149.0,3.0,0.0
168784,47077066,N,0.0,M,<=1L,N,CAT,18.0,0.1887607313824225,132.0,132.0,1.1086974857305611,1.0758426016466989,0.0,0.56,1.0,28.0,4.0,0.0
168818,73125581,N,0.0,M,<=1L,N,GL Investments,50.0,0.1559058472985603,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,139.06,1.0,135.0,4.0,0.0
168851,97476051,Y,0.0,M,<=1L,N,CAT,20.0,0.9115681812273884,132.0,132.0,132.0,1.0758426016466989,0.0,3.06,1.0,7.0,2.0,0.0
168919,17801734,Y,0.0,F,<=1L,N,CAT,27.0,1.0758426016466989,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,25.36,1.0,6.0,9.0,0.0
169069,74128702,N,1.0,M,5_10L,N,CAT,82.0,0.5830193403887676,132.0,132.0,132.0,1.0758426016466989,0.0,-1.8,0.0,18.0,2.0,0.0
169107,89778564,N,0.0,M,5_10L,N,CAT,20.0,0.4844546881371813,132.0,132.0,1.1086974857305611,1.0758426016466989,0.0,28.76,1.0,19.0,3.0,0.0
169149,AK051182,Y,0.0,M,5_10L,N,Premia,39.0,0.2544704995501466,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,1.22,1.0,12.0,3.0,0.0
169209,KAMALJ87,N,1.0,M,5_10L,N,Franchisee,66.0,132.0,132.0,132.0,132.0,0.4515998040533192,0.0,842.98,0.0,18.0,6.0,0.0
169287,SREEJ916,N,1.0,F,5_10L,N,Franchisee,38.0,0.7472937608080781,132.0,132.0,132.0,0.9444230653112506,0.0,0.33,0.0,14.0,2.0,0.0
169300,ULAXM232,N,1.0,F,5_10L,N,Franchisee,73.0,1.0758426016466989,132.0,132.0,132.0,0.9444230653112506,0.0,73.89,0.0,29.0,3.0,0.0
169315,REVAATU8,N,0.0,M,<=1L,N,GL Investments,21.0,0.1559058472985603,132.0,132.0,1.1086974857305611,1.1086974857305611,0.0,500.0,1.0,49.0,3.0,0.0
169336,23837445,N,0.0,F,<=1L,N,CAT,26.0,0.6158742244726296,132.0,1.0758426016466989,132.0,0.9444230653112506,0.0,37.81,1.0,32.0,5.0,0.0
169350,81966848,N,0.0,M,5_10L,N,CAT,22.0,0.9444230653112506,132.0,132.0,132.0,1.0758426016466989,0.0,2.1,1.0,9.0,2.0,0.0
169353,82157776,Y,0.0,M,<=1L,N,CAT,19.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,8.95,1.0,36.0,2.0,0.0
169365,92295942,Y,0.0,M,<=1L,N,CAT,32.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,60.35,1.0,116.0,2.0,0.0
169410,87996780,Y,0.0,M,5_10L,N,Franchisee,35.0,0.2544704995501466,132.0,132.0,5.051283575794012,1.1086974857305611,0.0,95.52,1.0,1029.0,38.0,0.0
169439,12084267,N,0.0,M,<=1L,N,CAT,22.0,1.0101328334789748,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,29.98,1.0,4.0,3.0,0.0
169456,16885619,Y,0.0,M,<=1L,N,CAT,24.0,0.2544704995501466,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,-0.6,1.0,36.0,5.0,0.0
169476,20165043,Y,0.0,M,<=1L,N,CAT,32.0,0.2544704995501466,132.0,132.0,132.0,1.0758426016466989,0.0,28.85,1.0,21.0,2.0,0.0
169493,22686693,Y,0.0,F,5_10L,N,Franchisee,22.0,0.1559058472985603,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,79.01,1.0,243.0,9.0,0.0
169502,25852372,Y,0.0,M,1_5L,N,GL Investments,30.0,0.4515998040533192,132.0,132.0,132.0,1.0758426016466989,0.0,-99.17,1.0,44.0,2.0,0.0
169517,27744063,N,0.0,M,<=1L,N,CAT,39.0,0.3530351518017329,132.0,132.0,132.0,1.0758426016466989,0.0,8.99,1.0,9.0,2.0,0.0
169537,31745958,N,0.0,M,<=1L,N,CAT,22.0,0.4187449199694571,132.0,132.0,132.0,1.0758426016466989,0.0,-701.63,1.0,35.0,3.0,0.0
169547,34565427,Y,0.0,M,<=1L,N,CAT,21.0,0.7472937608080781,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,-12.75,1.0,45.0,4.0,0.0
169633,SUNNY091,Y,0.0,M,<=1L,N,CAT,30.0,0.1559058472985603,132.0,132.0,5.18270311212946,1.0758426016466989,30.0,-7.18,1.0,4471.0,57.0,0.0
169712,45804075,Y,0.0,M,<=1L,N,CAT,47.0,1.1086974857305611,132.0,132.0,132.0,1.0758426016466989,0.0,3.57,1.0,2.0,2.0,0.0
169729,47800745,N,0.0,M,<=1L,N,CAT,20.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,4.54,1.0,12.0,2.0,0.0
169752,52182100,N,0.0,M,5_10L,N,CAT,21.0,0.6487291085564918,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,-0.78,1.0,20.0,4.0,0.0
169800,59130264,N,0.0,M,5_10L,N,CAT,23.0,0.9444230653112506,132.0,132.0,132.0,1.0758426016466989,0.0,-11.24,1.0,4.0,3.0,0.0
169904,86487385,N,0.0,M,<=1L,N,GL Investments,22.0,0.9444230653112506,132.0,132.0,1.0758426016466989,1.0758426016466989,0.0,-22.06,1.0,20.0,9.0,0.0
169914,92866822,Y,0.0,M,<=1L,N,CAT,24.0,0.4515998040533192,132.0,132.0,132.0,1.0758426016466989,0.0,9.62,1.0,12.0,2.0,0.0
169948,BMPOKAR8,Y,0.0,M,5_10L,N,Franchisee,41.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,930.07,1.0,124.0,2.0,0.0
169982,31403478,Y,0.0,M,5_10L,N,CAT,49.0,0.3201802677178708,132.0,1.0758426016466989,132.0,1.0758426016466989,0.0,0.92,1.0,35.0,3.0,0.0
170097,MASSITUD,Y,0.0,M,5_10L,N,CAT,34.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,0.0,1.0,64.0,2.0,0.0
170132,ONKAJAGD,N,0.0,M,<=1L,N,Premia,22.0,0.1559058472985603,132.0,132.0,42.30872212689362,1.0758426016466989,917.0,-284.34,1.0,107.0,8.0,0.0
170211,KHAMV109,N,0.0,M,1_5L,N,Franchisee,30.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,212513.0,64.97,0.0,104.0,26.0,0.0
170257,NUTAN006,N,0.0,F,1_5L,N,Franchisee,64.0,132.0,132.0,132.0,132.0,1.0758426016466989,0.0,1132.78,0.0,12.0,8.0,0.0
170338,91753074,N,0.0,M,1_5L,N,CAT,29.0,0.8787132971435264,132.0,132.0,132.0,1.0758426016466989,688.0,527.54,0.0,45.0,3.0,0.0
170455,81058849,N,0.0,F,<=1L,N,CAT,30.0,0.5830193403887676,132.0,132.0,132.0,1.0758426016466989,0.0,935.93,0.0,19.0,2.0,0.0
170467,VSJ42620,N,0.0,F,1_5L,N,Franchisee,21.0,0.3201802677178708,132.0,132.0,11.655115276650292,1.0758426016466989,352830.0,2547.12,0.0,156.0,95.0,0.0
170516,MKASSOCI,N,0.0,M,<=1L,N,CAT,34.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,0.95,0.0,189.0,4.0,0.0
170580,88844237,N,0.0,F,<=1L,N,CAT,21.0,0.3530351518017329,132.0,132.0,132.0,1.0758426016466989,0.0,118.1,1.0,79.0,4.0,0.0
170633,63828164,Y,0.0,M,5_10L,N,CAT,71.0,1.1086974857305611,132.0,132.0,132.0,1.0758426016466989,0.0,38.25,1.0,84.0,2.0,0.0
170648,SAVIPA87,N,1.0,M,5_10L,N,CAT,35.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,-271.04,0.0,932.0,28.0,0.0
170696,SHAMMITT,N,1.0,F,5_10L,N,Franchisee,32.0,0.3530351518017329,132.0,132.0,132.0,1.0758426016466989,17929.0,350.15,0.0,29.0,7.0,0.0
170710,48175692,Y,0.0,M,5_10L,N,CAT,34.0,0.7144388767242159,132.0,132.0,132.0,1.0758426016466989,0.0,0.71,1.0,202.0,3.0,0.0
170726,DPA12345,N,0.0,M,5_10L,N,GL Investments,31.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,0.27,1.0,145.0,2.0,0.0
170741,35031608,N,1.0,M,5_10L,N,CAT,40.0,0.1559058472985603,132.0,132.0,132.0,0.9444230653112506,0.0,5.54,0.0,531.0,6.0,0.0
170747,SHUBKULS,N,0.0,M,<=1L,N,GL Investments,28.0,0.9444230653112506,132.0,132.0,1.3715365584014578,1.0758426016466989,0.0,1.8,1.0,16.0,5.0,0.0
170748,NJ364515,Y,0.0,M,5_10L,N,GL Investments,38.0,0.385890035885595,132.0,132.0,132.0,1.0758426016466989,0.0,2.12,1.0,92.0,2.0,0.0
170762,FWM11091,N,0.0,M,10_25L,N,Franchisee,33.0,0.6487291085564918,132.0,132.0,1.1086974857305611,1.0758426016466989,0.0,117.33,0.0,183.0,6.0,0.0
170930,JOSHTUSH,Y,0.0,M,5_10L,N,GL Investments,27.0,0.6158742244726296,132.0,132.0,132.0,1.0758426016466989,0.0,91.48,1.0,49.0,2.0,0.0
170954,79549919,Y,0.0,M,5_10L,N,CAT,29.0,0.8458584130596644,132.0,132.0,132.0,1.0758426016466989,0.0,2.12,1.0,30.0,2.0,0.0
170964,15402817,N,0.0,F,5_10L,N,others,39.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,2390.59,1.0,83.0,10.0,0.0
170966,31719594,N,1.0,M,5_10L,N,Franchisee,51.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,4822.98,0.0,17.0,7.0,0.0
170994,MADHAVDU,N,1.0,F,5_10L,N,Franchisee,33.0,1.0101328334789748,132.0,132.0,132.0,1.0758426016466989,0.0,31247.47,0.0,35.0,3.0,0.0
170995,MALLARE3,N,1.0,M,5_10L,N,Franchisee,32.0,0.2544704995501466,132.0,132.0,132.0,1.0758426016466989,0.0,0.5,0.0,66.0,2.0,0.0
170996,MANDYKUM,Y,0.0,M,5_10L,N,Franchisee,33.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,121.16,1.0,53.0,4.0,0.0
171025,SADASMAT,N,1.0,M,5_10L,N,Franchisee,33.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,-68.38,0.0,81.0,14.0,0.0
171048,SHRI2401,N,0.0,M,<=1L,N,Franchisee,27.0,1.0429877175628368,132.0,132.0,132.0,1.0758426016466989,0.0,567.85,1.0,47.0,2.0,0.0
171087,60616165,Y,0.0,M,5_10L,N,CAT,57.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,0.47,1.0,30.0,2.0,0.0
171089,36641323,N,0.0,F,5_10L,N,CAT,40.0,0.5830193403887676,132.0,132.0,132.0,1.0758426016466989,0.0,702.52,1.0,31.0,7.0,0.0
171092,80449695,N,0.0,M,<=1L,N,Franchisee,27.0,0.2216156154662845,132.0,132.0,132.0,1.0758426016466989,0.0,0.4,1.0,357.0,3.0,0.0
171105,BXXPB802,Y,0.0,M,5_10L,N,others,29.0,0.1559058472985603,132.0,132.0,1.1086974857305611,1.0758426016466989,0.0,0.74,1.0,72.0,4.0,0.0
171125,JMP80189,Y,0.0,F,5_10L,N,Franchisee,45.0,0.4515998040533192,132.0,132.0,132.0,1.0758426016466989,33187.0,9978.7,1.0,29.0,6.0,0.0
171131,67356855,N,1.0,M,5_10L,N,Franchisee,33.0,0.7144388767242159,132.0,132.0,132.0,1.0758426016466989,0.0,0.76,0.0,21.0,2.0,0.0
171281,18644653,N,1.0,M,5_10L,N,Franchisee,59.0,132.0,132.0,132.0,132.0,1.0758426016466989,0.0,14.13,0.0,20.0,29.0,0.0
171486,SUBHGU87,N,1.0,M,5_10L,N,Franchisee,32.0,1.0429877175628368,132.0,132.0,132.0,1.0758426016466989,0.0,-16.96,0.0,44.0,6.0,0.0
171516,SUMITJ24,N,0.0,M,<=1L,N,Premia,26.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,1.64,1.0,173.0,15.0,0.0
171523,MSANGE92,Y,0.0,F,5_10L,N,Premia,29.0,0.2873253836340088,132.0,132.0,132.0,1.0758426016466989,0.0,179.76,1.0,30.0,7.0,0.0
171531,FY273N03,N,0.0,F,1_5L,N,Franchisee,32.0,0.385890035885595,132.0,132.0,132.0,1.0758426016466989,24885.0,1176.76,1.0,12.0,2.0,0.0
171536,44440048,Y,0.0,M,5_10L,N,Franchisee,29.0,0.1559058472985603,132.0,1.5358109788207683,132.0,1.0758426016466989,30.0,1485.73,1.0,237.0,16.0,0.0
171551,736MGOTI,N,0.0,M,<=1L,N,Franchisee,56.0,0.1559058472985603,132.0,132.0,1.40439144248532,1.0758426016466989,20948.0,1155.4,1.0,125.0,4.0,0.0
171556,67804663,N,0.0,M,<=1L,N,Franchisee,28.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,124.59,1.0,200.0,5.0,0.0
171574,RIMA9999,Y,0.0,F,5_10L,N,Premia,34.0,0.1559058472985603,132.0,132.0,1.502956094736906,1.0758426016466989,744535.0,21503.76,1.0,149.0,29.0,0.0
171577,35547065,N,1.0,M,5_10L,N,CAT,69.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,0.03,1.0,26.0,7.0,0.0
171596,AMITKHPR,N,0.0,M,5_10L,N,Premia,29.0,0.6487291085564918,132.0,132.0,76.97062483536814,1.0758426016466989,79526.0,2784.22,0.0,24.0,4.0,0.0
171665,GSJOSHI5,N,0.0,M,<=1L,N,Franchisee,28.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,385.66,1.0,45.0,2.0,0.0
171684,KISSHRI4,N,1.0,M,5_10L,N,Franchisee,44.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,-34.3,0.0,31.0,9.0,0.0
171708,SHAKTISD,N,0.0,M,5_10L,N,GL Investments,31.0,0.8787132971435264,132.0,132.0,132.0,1.0758426016466989,0.0,35.1,1.0,730.0,3.0,0.0
171725,ALAL1983,N,0.0,M,<=1L,N,Franchisee,38.0,0.2216156154662845,132.0,132.0,132.0,1.0758426016466989,0.0,4.41,1.0,26.0,4.0,0.0
171748,SSRAWAT7,N,0.0,M,<=1L,N,Franchisee,53.0,0.3530351518017329,132.0,132.0,132.0,1.0758426016466989,7951.0,110.63,1.0,16.0,3.0,0.0
171749,NANDUVGT,N,0.0,M,5_10L,N,Premia,55.0,0.5830193403887676,132.0,132.0,132.0,1.0758426016466989,1053.0,29.2,1.0,9.0,3.0,0.0
171751,76285834,N,0.0,M,5_10L,N,CAT,19.0,0.9772779493951128,132.0,132.0,132.0,1.0758426016466989,0.0,-10.84,1.0,9.0,2.0,0.0
171759,MIHIRM11,Y,0.0,M,5_10L,N,Franchisee,23.0,0.1559058472985603,132.0,132.0,1.1744072538982853,1.0758426016466989,36755.0,190.66,1.0,90.0,4.0,0.0
171760,84713063,N,0.0,M,<=1L,N,GL Investments,22.0,0.5501644563049055,132.0,132.0,132.0,1.0758426016466989,0.0,650.1,1.0,48.0,2.0,0.0
171761,SANK0709,Y,0.0,M,5_10L,N,Franchisee,22.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,323.3,1.0,81.0,11.0,0.0
172070,108SHYAM,N,0.0,M,<=1L,N,GL Investments,30.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,396.0,-71.34,1.0,27.0,4.0,0.0
172191,CHETN841,N,1.0,F,5_10L,N,Franchisee,37.0,132.0,132.0,132.0,132.0,1.0758426016466989,23451.0,106.6,0.0,0.0,2.0,0.0
172247,SOMASA21,N,0.0,F,<=1L,N,GL Investments,28.0,0.9115681812273884,132.0,132.0,132.0,1.0758426016466989,0.0,1.76,1.0,6.0,2.0,0.0
172380,MANCHALM,N,0.0,F,<=1L,N,Premia,46.0,132.0,132.0,132.0,132.0,1.0758426016466989,63759.0,529.13,0.0,0.0,4.0,0.0
173366,45447442,N,1.0,M,5_10L,N,CAT,64.0,0.8787132971435264,132.0,132.0,132.0,1.0758426016466989,0.0,0.87,0.0,7.0,7.0,0.0
173404,12472090,N,0.0,M,5_10L,N,CAT,22.0,1.6015207469884924,132.0,132.0,132.0,1.0758426016466989,0.0,51.34,1.0,8.0,5.0,0.0
173405,PEDDIMTH,N,1.0,M,5_10L,N,Franchisee,45.0,132.0,132.0,132.0,132.0,1.0758426016466989,0.0,17041.6,0.0,14.0,2.0,0.0
173409,78728926,Y,0.0,M,<=1L,N,CAT,45.0,0.2216156154662845,132.0,132.0,132.0,1.0758426016466989,0.0,23.17,1.0,91.0,7.0,0.0
173599,25610415,Y,0.0,M,5_10L,N,Franchisee,48.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,2522.0,865.92,1.0,218.0,19.0,0.0
173609,81629883,Y,0.0,M,5_10L,N,GL Investments,31.0,0.4515998040533192,132.0,132.0,132.0,1.0758426016466989,0.0,2.73,1.0,9.0,2.0,0.0
173713,46401262,N,0.0,F,<=1L,N,CAT,67.0,1.765795167407803,132.0,132.0,132.0,1.0758426016466989,0.0,1.98,1.0,5.0,2.0,0.0
173720,43722693,N,0.0,M,5_10L,N,CAT,20.0,0.5501644563049055,132.0,132.0,132.0,1.0758426016466989,0.0,1.14,1.0,19.0,3.0,0.0
173722,39859761,N,0.0,M,<=1L,N,CAT,18.0,0.7472937608080781,132.0,132.0,132.0,1.0758426016466989,0.0,2.18,1.0,72.0,2.0,0.0
173723,58500570,Y,0.0,M,<=1L,N,CAT,22.0,1.0429877175628368,132.0,132.0,132.0,1.0758426016466989,0.0,2.08,1.0,28.0,2.0,0.0
173784,SUNYDEY8,N,0.0,M,<=1L,N,GL Investments,33.0,0.385890035885595,132.0,132.0,132.0,1.0758426016466989,0.0,93.63,1.0,11.0,2.0,0.0
173800,30989190,Y,0.0,M,5_10L,N,GL Investments,24.0,0.7144388767242159,132.0,132.0,132.0,1.0758426016466989,0.0,1.72,1.0,20.0,2.0,0.0
173801,22726464,N,0.0,M,<=1L,N,GL Investments,25.0,0.2216156154662845,132.0,132.0,132.0,1.0758426016466989,0.0,17.13,1.0,63.0,2.0,0.0
173940,84717342,N,1.0,F,5_10L,N,Franchisee,46.0,0.1559058472985603,132.0,132.0,1.1744072538982853,1.0758426016466989,0.0,-781.56,0.0,101.0,6.0,0.0
174072,SOHANKA9,N,0.0,M,<=1L,N,GL Investments,34.0,132.0,132.0,132.0,132.0,1.0758426016466989,0.0,149.5,1.0,0.0,2.0,0.0
174084,17093176,N,0.0,F,<=1L,N,Franchisee,24.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,16.1,1.0,16.0,2.0,0.0
174103,CHET7380,Y,0.0,M,5_10L,N,GL Investments,36.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,18.9,1.0,282.0,3.0,0.0
174108,41525577,N,1.0,M,5_10L,N,Franchisee,61.0,0.7144388767242159,132.0,132.0,132.0,1.0758426016466989,0.0,4.76,0.0,10.0,2.0,0.0
174123,KUSUMVEN,N,1.0,F,5_10L,N,Franchisee,58.0,0.2544704995501466,132.0,132.0,132.0,1.0758426016466989,0.0,17.18,0.0,53.0,2.0,0.0
174125,70310734,N,0.0,M,<=1L,N,others,21.0,132.0,132.0,132.0,132.0,1.0758426016466989,0.0,154.31,1.0,0.0,2.0,0.0
174129,YRG00032,N,0.0,M,<=1L,N,Franchisee,33.0,0.5501644563049055,132.0,132.0,132.0,1.0758426016466989,0.0,116.32,1.0,34.0,3.0,0.0
174130,POHARE12,Y,0.0,M,5_10L,N,Franchisee,31.0,0.9115681812273884,132.0,132.0,1.864359819659389,1.0758426016466989,0.0,1.24,1.0,44.0,7.0,0.0
174141,97501984,Y,0.0,M,5_10L,N,Franchisee,54.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,23778.18,1.0,165.0,9.0,0.0
174143,YESBOSS1,Y,0.0,M,5_10L,N,Franchisee,32.0,0.1559058472985603,132.0,132.0,1.1086974857305611,1.0758426016466989,0.0,290.3,1.0,419.0,438.0,0.0
174144,RAJK0101,N,0.0,M,<=1L,N,Franchisee,43.0,0.385890035885595,132.0,132.0,132.0,1.0758426016466989,0.0,-85.84,1.0,35.0,5.0,0.0
174146,AMIJA906,N,0.0,F,<=1L,N,Franchisee,39.0,0.6487291085564918,132.0,1.3058267902337335,132.0,1.0758426016466989,0.0,516.36,1.0,25.0,8.0,0.0
174307,RAMASAT4,N,1.0,M,5_10L,N,Franchisee,29.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,66.07,0.0,37.0,2.0,0.0
174308,SANT2906,N,1.0,M,5_10L,N,CAT,38.0,0.2216156154662845,132.0,132.0,132.0,1.0758426016466989,0.0,242.17,0.0,40.0,5.0,0.0
174309,11239657,N,0.0,M,5_10L,N,CAT,24.0,0.3530351518017329,132.0,132.0,132.0,1.0758426016466989,0.0,2.1,1.0,12.0,2.0,0.0
174311,34324938,N,0.0,F,5_10L,N,CAT,43.0,0.4515998040533192,132.0,132.0,132.0,1.0758426016466989,0.0,2.15,1.0,31.0,2.0,0.0
174312,44140348,N,0.0,F,<=1L,N,CAT,18.0,0.2216156154662845,132.0,132.0,132.0,1.0758426016466989,0.0,2.3,1.0,28.0,3.0,0.0
174336,34612291,N,0.0,M,<=1L,N,Franchisee,25.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,2.02,1.0,11.0,2.0,0.0
174340,PTB11200,N,0.0,M,<=1L,N,GL Investments,21.0,1.6015207469884924,132.0,132.0,132.0,1.0758426016466989,0.0,149.1,1.0,3.0,2.0,0.0
174341,73688665,Y,0.0,M,5_10L,N,Franchisee,38.0,0.1559058472985603,132.0,132.0,132.0,1.0758426016466989,0.0,-291.74,1.0,208.0,13.0,0.0
174366,22331132,Y,0.0,M,5_10L,N,Franchisee,29.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,163.0,22.5,1.0,81.0,4.0,0.0
174376,HANAMITA,Y,0.0,F,<=1L,N,Franchisee,34.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,842.36,1.0,179.0,3.0,0.0
174380,YAKSHAY1,N,0.0,M,<=1L,N,Franchisee,26.0,0.1887607313824225,132.0,132.0,132.0,1.0758426016466989,0.0,24.58,1.0,78.0,5.0,0.0
174381,49146843,Y,0.0,M,5_10L,N,GL Investments,19.0,0.5830193403887676,132.0,132.0,1.502956094736906,1.0758426016466989,0.0,1.97,1.0,121.0,20.0,0.0
174557,RBL25730,Y,0.0,M,5_10L,N,Banca,70.0,132.0,132.0,132.0,132.0,1.0758426016466989,0.0,979.35,1.0,8.0,2.0,0.0
174605,NIKCHAN7,N,1.0,M,5_10L,N,Franchisee,63.0,1.6015207469884924,132.0,132.0,132.0,1.0758426016466989,0.0,44.28,0.0,15.0,6.0,0.0
174695,SHAKU420,N,1.0,M,5_10L,N,Franchisee,32.0,0.3201802677178708,132.0,132.0,132.0,1.0758426016466989,0.0,1922.76,0.0,87.0,6.0,0.0
